tier,id,content,tier_name,tier_type,time_start,time_end,source,linguist,language
6,41,<c'est>,Jean_Transcription-txt-mkt,Phrases,262.5,263.55,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,42,<c'est l'homme qui est le plus fort entre les deux mais connaît déjà ça y a ptêt l'homme et puis y a l'enfant>,Jean_Transcription-txt-mkt,Phrases,265.609,271.209,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,43,i apuli ma i xhwaawe,Jean_Transcription-txt-mkt,Phrases,273.099,274.719,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,44,ka na i apuli a vwa wîîn,Jean_Transcription-txt-mkt,Phrases,274.884,276.224,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,51,<oui voilà>,Nigai_Transcription-txt-mkt,Phrases,276.699,277.689,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,45,<si tu dis< ehni i apuli a vwa wîîn <c'est que tu montres la personne carrément c'est lui>,Jean_Transcription-txt-mkt,Phrases,278.385,281.715,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,52,<oui voilà>,Nigai_Transcription-txt-mkt,Phrases,281.855,282.615,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,46,<si tu dis> tha i apuli a vwa wîîn <ça veut dire quelque chose?>,Jean_Transcription-txt-mkt,Phrases,283.74,286.88,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,53,<oui>,Nigai_Transcription-txt-mkt,Phrases,288.6,289.13,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,54,na i apuli a vwa wîîn ,Nigai_Transcription-txt-mkt,Phrases,291.01,292.49,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,55,<tu peux dire> tha vwa i apuli a vwa wîîn,Nigai_Transcription-txt-mkt,Phrases,294.725,297.435,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,56,tha vwa i apuli a vwa wîîn,Nigai_Transcription-txt-mkt,Phrases,299.195,301.145,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,47,<et juste> tha i apuli a vwa wîîn <ça se dit pas trop>,Jean_Transcription-txt-mkt,Phrases,301.365,303.375,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,57,<oui>,Nigai_Transcription-txt-mkt,Phrases,303.435,303.985,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,58,tha i a- tha vwa wiîn,Nigai_Transcription-txt-mkt,Phrases,304.615,306.585,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,48,i apuli a vwa wîîn tha cahni,Jean_Transcription-txt-mkt,Phrases,307.265,309.285,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,59,<oui même tu peux dire à l'autre> tha vwa wîîn <de déjà faire le truc c'est fort déjà de faire le truc eh> tha vwa wîîn,Nigai_Transcription-txt-mkt,Phrases,309.55,315.76,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,49,<mais> tha i apuli a vwa wîîn <ça veut rien dire encore>,Jean_Transcription-txt-mkt,Phrases,318.245,321.165,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,60,<si si> tha i apuli a vwa wîîn,Nigai_Transcription-txt-mkt,Phrases,321.244,323.284,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,50,<c'est l'homme qui a la force>,Jean_Transcription-txt-mkt,Phrases,323.89,325.21,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,61,hm,Nigai_Transcription-txt-mkt,Phrases,325.53,326.11,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,51,<parlant de ça>,Jean_Transcription-txt-mkt,Phrases,331.255,332.525,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,52,"<si si tu dis> tha goo vwa <c'est toi qui fais, tu fais>",Jean_Transcription-txt-mkt,Phrases,334.885,339.365,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,53,tha go vwa tau <tu es en train de pêcher>,Jean_Transcription-txt-mkt,Phrases,340.065,342.225,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,62,mm,Nigai_Transcription-txt-mkt,Phrases,343.2,343.92,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,54,<est-ce que tu peux dire> go tha vwa tau,Jean_Transcription-txt-mkt,Phrases,344.185,346.385,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,55,<genre s'il a dit> cipe cipe vwa tau tha go vwa tau,Jean_Transcription-txt-mkt,Phrases,348.47,351.66,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,56,cipe vwa tau go tha vwa tau,Jean_Transcription-txt-mkt,Phrases,351.66,353.69,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,63,<si si c'est toi qui demandes>,Nigai_Transcription-txt-mkt,Phrases,355.405,357.225,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,64,tha go vwa tau <c'est toi qui vas demander>,Nigai_Transcription-txt-mkt,Phrases,357.29,360.35,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,65,<téï tu poses la question>,Nigai_Transcription-txt-mkt,Phrases,361.71,363.27,vamale-180928-ddgrammaire-08.eaf,FALSE,en
2,66,tha go vwa tau,Nigai_Transcription-txt-mkt,Phrases,363.55,364.76,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,67,<après l'autre il va te répondre ça>,Nigai_Transcription-txt-mkt,Phrases,366.57,368.72,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,68,hê,Nigai_Transcription-txt-mkt,Phrases,368.89,369.48,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,57,<et si>,Jean_Transcription-txt-mkt,Phrases,368.89,369.48,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,58,<si par exemple s'il est en train de te mentir téï il te dit je suis- je fais pas la pêche j'te je suis sais même pas nager je fais pas la pêche et tu dis si>,Jean_Transcription-txt-mkt,Phrases,369.665,375.625,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,59,<tu fais la pêche tu dis> tha go vwa tau <ou> go tha vwa tau,Jean_Transcription-txt-mkt,Phrases,375.635,379.665,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,69,mm,Nigai_Transcription-txt-mkt,Phrases,382.96,383.78,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,70,tha go xhwan thevwatau a,Nigai_Transcription-txt-mkt,Phrases,388.32,390.33,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,71,tha go vwa tau,Nigai_Transcription-txt-mkt,Phrases,394.68,395.77,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,72,<tu dis ça seulement>,Nigai_Transcription-txt-mkt,Phrases,399.283,400.583,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,73,tha go xavwa tau,Nigai_Transcription-txt-mkt,Phrases,401.823,402.993,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,74,tha go vwa tau,Nigai_Transcription-txt-mkt,Phrases,403.098,404.548,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,60,<tu peux dire> na tha i apuli e vi,Jean_Transcription-txt-mkt,Phrases,409.875,412.595,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,75,mm,Nigai_Transcription-txt-mkt,Phrases,412.97,413.82,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,61,ehni tha i apuli e vi,Jean_Transcription-txt-mkt,Phrases,414.76,416.36,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,76,mm,Nigai_Transcription-txt-mkt,Phrases,416.48,417.21,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,62,na tha i apuli e vi <euh> na tha i apuli thee vi,Jean_Transcription-txt-mkt,Phrases,418.156,421.186,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,77,m mm,Nigai_Transcription-txt-mkt,Phrases,422.476,423.996,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,63,na tha i apuli tha go vi,Jean_Transcription-txt-mkt,Phrases,424.086,425.426,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,78,mm,Nigai_Transcription-txt-mkt,Phrases,425.391,426.271,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,64,na tha i apuli thaa vwa,Jean_Transcription-txt-mkt,Phrases,430.916,432.656,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,65,<c'est l'homme qui fait ça>,Jean_Transcription-txt-mkt,Phrases,432.721,433.881,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,66,<tu peux pas dire> na tha i apuli a tha vwa,Jean_Transcription-txt-mkt,Phrases,434.751,436.511,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,79,<si>,Nigai_Transcription-txt-mkt,Phrases,437.206,437.556,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,67,go,Jean_Transcription-txt-mkt,Phrases,439.136,440.356,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,80,<tu peux dire ça> tha tha i apuli a vw- tha vwa,Nigai_Transcription-txt-mkt,Phrases,441.591,444.661,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,81,tha i apuli a vwa,Nigai_Transcription-txt-mkt,Phrases,445.657,446.957,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,82,tha i apuli a thaavwa,Nigai_Transcription-txt-mkt,Phrases,447.212,448.422,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,83,<c'est quelqu'un qui a fait>,Nigai_Transcription-txt-mkt,Phrases,450.879,452.349,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,84,<c'est quelqu'un qui a fait>,Nigai_Transcription-txt-mkt,Phrases,461.009,462.299,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,70,<et la différence entre> na tha i apuli a thaa vwa na tha i apuli thaa vwa,Jean_Transcription-txt-mkt,Phrases,479.85,483.68,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,71,tha i apuli th-,Jean_Transcription-txt-mkt,Phrases,485.243,486.513,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,85,tha i apuli tha a vwa,Nigai_Transcription-txt-mkt,Phrases,486.603,488.413,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,86,tha i apuli a vwa,Nigai_Transcription-txt-mkt,Phrases,489.418,490.938,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,72,<et>,Jean_Transcription-txt-mkt,Phrases,497.348,498.358,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,87,<c'est il a fait puis>,Nigai_Transcription-txt-mkt,Phrases,499.503,501.543,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,88,thaa vwa <oui>,Nigai_Transcription-txt-mkt,Phrases,502.65,504.89,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,89,<oui tu arrives et puis tu as vu un truc que voilà>,Nigai_Transcription-txt-mkt,Phrases,505.845,508.945,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,90,<il l'a fait pourque voilà ça reste là pis voilà> goon ma go vi hmwaena,Nigai_Transcription-txt-mkt,Phrases,511.295,515.945,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,73,i apuli a bo balan vwa,Jean_Transcription-txt-mkt,Phrases,520.016,522.266,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,74,<il va faire là?>,Jean_Transcription-txt-mkt,Phrases,522.586,524.286,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,75,<est-ce que tu peux dire> i abuli,Jean_Transcription-txt-mkt,Phrases,524.331,526.081,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,91,a bwa balan vwa,Nigai_Transcription-txt-mkt,Phrases,525.551,527.101,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,92,tha a bo a bo vwa,Nigai_Transcription-txt-mkt,Phrases,527.326,529.016,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,93,a bo balan vwa,Nigai_Transcription-txt-mkt,Phrases,529.35,530.88,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,94,i apuli a bwaa vw-,Nigai_Transcription-txt-mkt,Phrases,531.06,533.04,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,95,a boo vwa,Nigai_Transcription-txt-mkt,Phrases,533.506,534.816,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,96,a bwa balan vwa,Nigai_Transcription-txt-mkt,Phrases,535.176,537.026,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,97,a vwa,Nigai_Transcription-txt-mkt,Phrases,538.036,538.846,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,98,? <c'est> a vwa a bwa balan vwa,Nigai_Transcription-txt-mkt,Phrases,540.336,543.046,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,99,a a bo vwa a bwa balan vwa,Nigai_Transcription-txt-mkt,Phrases,545.051,547.351,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,76,<est-ce que tu peux dire>,Jean_Transcription-txt-mkt,Phrases,549.916,551.086,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,77,a bo tha balan vwa,Jean_Transcription-txt-mkt,Phrases,551.431,552.831,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,100,ûhû,Nigai_Transcription-txt-mkt,Phrases,553.016,553.696,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,101,a bwa balan vwa,Nigai_Transcription-txt-mkt,Phrases,554.561,555.991,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,78,a bwa balan vwa,Jean_Transcription-txt-mkt,Phrases,556.015,557.005,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,79,ka i apuli,Jean_Transcription-txt-mkt,Phrases,557.56,558.56,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,102,mm,Nigai_Transcription-txt-mkt,Phrases,558.628,559.168,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,80,a bwa balan va tha,Jean_Transcription-txt-mkt,Phrases,562.708,564.258,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,81,ka tha i apuli?,Jean_Transcription-txt-mkt,Phrases,566.293,567.903,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,103,a bo balan vwa ka i apuli,Nigai_Transcription-txt-mkt,Phrases,568.798,571.028,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,104,ûhû,Nigai_Transcription-txt-mkt,Phrases,572.893,573.753,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,82,<et> tha ka i apuli <non plus>,Jean_Transcription-txt-mkt,Phrases,574.203,575.773,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,83,<du coup le> tha <en fait ça vient toujours avant>  ,Jean_Transcription-txt-mkt,Phrases,578.01,581.11,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,105,<tu peux pas dire oui voilà il faut dire avant>,Nigai_Transcription-txt-mkt,Phrases,580.895,583.235,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,106,tha,Nigai_Transcription-txt-mkt,Phrases,583.565,584.525,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,107,thaa ba balan vwa ka i apuli,Nigai_Transcription-txt-mkt,Phrases,584.57,586.47,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,84,<mais tu peux dire> go thaa vwa  <mais tu peux dire> tha goo vwa <euh tu peux pas dire> tha goo vwa <mais tu peux pas dire> go thaa vwa,Jean_Transcription-txt-mkt,Phrases,586.72,592.67,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,108,mm,Nigai_Transcription-txt-mkt,Phrases,596.385,596.895,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,109,<tu peux dire tu peux dire> go thevwa,Nigai_Transcription-txt-mkt,Phrases,600.465,602.765,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,85,<oui non ça c'est autre chose>,Jean_Transcription-txt-mkt,Phrases,602.82,604.35,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,110,<oui ça c'est un autre truc>,Nigai_Transcription-txt-mkt,Phrases,604.4,605.89,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,111,go thaavwa,Nigai_Transcription-txt-mkt,Phrases,609.83,611.17,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,86,<par exemple si tu dis>,Jean_Transcription-txt-mkt,Phrases,612.98,614.45,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,87,juu xaleke <je regarde vraiment là>,Jean_Transcription-txt-mkt,Phrases,614.62,616.83,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,112,<après il a fait>,Nigai_Transcription-txt-mkt,Phrases,616.685,618.225,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,113,<après il a fait> go thaa vwa,Nigai_Transcription-txt-mkt,Phrases,619.837,622.067,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,88,<oui d'accord ok>,Jean_Transcription-txt-mkt,Phrases,622.992,624.852,vamale-180928-ddgrammaire-08.eaf,TRUE,va
6,89,<et là c'est c'est pas le ? de tu c'est le goal de après>,Jean_Transcription-txt-mkt,Phrases,625.522,629.392,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,90,<est-ce que donc tu peux dire> the juu xaleke,Jean_Transcription-txt-mkt,Phrases,630.79,633.26,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,91,<j'ai bien regardé>,Jean_Transcription-txt-mkt,Phrases,633.31,634.68,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,92,<j'ai vraiment regardé>,Jean_Transcription-txt-mkt,Phrases,634.7,635.83,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
6,93,<mais est-ce que tu peux dire mais tu peux pas dire> e tha juu xaleke,Jean_Transcription-txt-mkt,Phrases,638.408,642.458,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,114,tha juu xaleke <oui voilà>,Nigai_Transcription-txt-mkt,Phrases,643.059,645.229,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,94,<lui il a regardé>,Jean_Transcription-txt-mkt,Phrases,645.289,646.359,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,115,<il a juste>,Nigai_Transcription-txt-mkt,Phrases,646.079,647.339,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,116,<je vais juste jeter un oeil ou>,Nigai_Transcription-txt-mkt,Phrases,649.419,651.959,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,95,e tha juu xaleke,Jean_Transcription-txt-mkt,Phrases,652.484,653.504,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,117,xhwan eh,Nigai_Transcription-txt-mkt,Phrases,653.684,655.094,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,118,tha juu xaleke?,Nigai_Transcription-txt-mkt,Phrases,657.689,658.849,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,119,xhwanju,Nigai_Transcription-txt-mkt,Phrases,662.261,663.221,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,120,tha ju xaleke <il a vu>,Nigai_Transcription-txt-mkt,Phrases,666.266,668.086,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,121,xaleke <eh non>,Nigai_Transcription-txt-mkt,Phrases,669.971,671.931,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,122,<eh juste voir téï>,Nigai_Transcription-txt-mkt,Phrases,674.776,676.356,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,123,<pour oui pour voir>,Nigai_Transcription-txt-mkt,Phrases,678.751,680.641,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
2,124,<pour voir oui voilà pour voir ou pour>,Nigai_Transcription-txt-mkt,Phrases,684.311,686.451,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,96,<donc apparemment> a o daahma <et> a bo daahma <c'est pareil. est-ce que tu peu dire> a o jili wâng,Jean_Transcription-txt-mkt,Phrases,689.374,696.754,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,125,mm,Nigai_Transcription-txt-mkt,Phrases,693.599,694.189,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,97,<il faut dire> a bo balan jili wâng,Jean_Transcription-txt-mkt,Phrases,697.12,699.71,vamale-180928-ddgrammaire-08.eaf,TRUE,fr
2,126,a balan a bwa balan,Nigai_Transcription-txt-mkt,Phrases,703.92,706.38,vamale-180928-ddgrammaire-08.eaf,FALSE,va
6,98,a o balan,Jean_Transcription-txt-mkt,Phrases,707.21,708.3,vamale-180928-ddgrammaire-08.eaf,TRUE,va
2,127,<c'est> a bwa,Nigai_Transcription-txt-mkt,Phrases,713.788,715.298,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,128,a jili a m-,Nigai_Transcription-txt-mkt,Phrases,717.468,719.008,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,129,<si> a o jili wâng,Nigai_Transcription-txt-mkt,Phrases,722.179,723.529,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,130,a o jili wâng,Nigai_Transcription-txt-mkt,Phrases,725.449,726.579,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,131,a o jili wâng,Nigai_Transcription-txt-mkt,Phrases,728.609,730.199,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,132,a o jili i wâng,Nigai_Transcription-txt-mkt,Phrases,730.379,731.989,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,133,a bwa balan jili i wâng,Nigai_Transcription-txt-mkt,Phrases,737.511,739.311,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,134,hai a bo a bo balan,Nigai_Transcription-txt-mkt,Phrases,741.651,743.541,vamale-180928-ddgrammaire-08.eaf,FALSE,va
2,135,<c'est le> a bo <là> yaayo,Nigai_Transcription-txt-mkt,Phrases,749.575,752.065,vamale-180928-ddgrammaire-08.eaf,FALSE,fr
6,99,<ok>,Jean_Transcription-txt-mkt,Phrases,756.32,757.5,vamale-180928-ddgrammaire-08.eaf,TRUE,va
3,1,dui ma li nyain le vacuti mwa kavi naen maaia ko i vaayanle ka ya <ça se dit?>,Jean_Transcription-txt-mkt,Phrases,8.575,16.865,vamale-180928-ddgrammaire-09.eaf,TRUE,va
3,2,<en fait cêst pour dire Doui et ses enfants ils ont ils ont construit une maison>,Jean_Transcription-txt-mkt,Phrases,19.131,23.581,vamale-180928-ddgrammaire-09.eaf,TRUE,fr
1,1,mm,Nigai_Transcription-txt-mkt,Phrases,23.401,24.391,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,3,<mais maintenant Doui il a honte du travail à eux tout ça lui avec ses enfants>,Jean_Transcription-txt-mkt,Phrases,24.076,28.336,vamale-180928-ddgrammaire-09.eaf,TRUE,fr
1,2,<ké comment t'as dit?>,Nigai_Transcription-txt-mkt,Phrases,29.074,30.494,vamale-180928-ddgrammaire-09.eaf,FALSE,en
3,4,dui ma li nyain le vacuti mwa,Jean_Transcription-txt-mkt,Phrases,30.546,32.676,vamale-180928-ddgrammaire-09.eaf,TRUE,va
1,3,vacuti i mwa,Nigai_Transcription-txt-mkt,Phrases,32.611,33.871,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,5,kavi kavi naen maaia,Jean_Transcription-txt-mkt,Phrases,34.701,38.131,vamale-180928-ddgrammaire-09.eaf,TRUE,va
3,6,ko i vaayanle,Jean_Transcription-txt-mkt,Phrases,38.611,40.221,vamale-180928-ddgrammaire-09.eaf,TRUE,va
3,7,<est-ce que si tu veux mettre un> ka ya,Jean_Transcription-txt-mkt,Phrases,45.511,47.921,vamale-180928-ddgrammaire-09.eaf,TRUE,fr
1,4,kavi naen,Nigai_Transcription-txt-mkt,Phrases,57.452,59.292,vamale-180928-ddgrammaire-09.eaf,FALSE,va
1,5,kavi naen emaaia ko li vayanle,Nigai_Transcription-txt-mkt,Phrases,63.507,68.037,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,9,ka yo <ou> ka ya,Jean_Transcription-txt-mkt,Phrases,69.677,71.827,vamale-180928-ddgrammaire-09.eaf,TRUE,va
1,6,ka ya naen,Nigai_Transcription-txt-mkt,Phrases,72.957,74.577,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,10,ka ya naen maaia,Jean_Transcription-txt-mkt,Phrases,75.532,76.972,vamale-180928-ddgrammaire-09.eaf,TRUE,va
1,7,em- emaaia,Nigai_Transcription-txt-mkt,Phrases,77.007,78.477,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,11,emaaia ko i vaayanle,Jean_Transcription-txt-mkt,Phrases,78.547,79.997,vamale-180928-ddgrammaire-09.eaf,TRUE,va
1,8,koi li vaayanle ko li vaayanle,Nigai_Transcription-txt-mkt,Phrases,79.977,82.487,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,12,ko i vaayanle,Jean_Transcription-txt-mkt,Phrases,83.137,84.547,vamale-180928-ddgrammaire-09.eaf,TRUE,va
1,9,<c'est qu- répète la phrase>,Nigai_Transcription-txt-mkt,Phrases,90.407,91.957,vamale-180928-ddgrammaire-09.eaf,FALSE,fr
1,10,kon dui na i,Nigai_Transcription-txt-mkt,Phrases,92.367,93.957,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,13,<dui et ses enfants oui maintenant il a honte de leur travail>,Jean_Transcription-txt-mkt,Phrases,93.957,97.127,vamale-180928-ddgrammaire-09.eaf,TRUE,fr
1,11,dui ma li nyain le vacuti i mwa,Nigai_Transcription-txt-mkt,Phrases,97.177,100.277,vamale-180928-ddgrammaire-09.eaf,FALSE,va
1,12,dui,Nigai_Transcription-txt-mkt,Phrases,101.642,102.482,vamale-180928-ddgrammaire-09.eaf,FALSE,va
1,13,ma li nyain,Nigai_Transcription-txt-mkt,Phrases,104.737,106.677,vamale-180928-ddgrammaire-09.eaf,FALSE,va
1,14,nyaain,Nigai_Transcription-txt-mkt,Phrases,110.272,111.732,vamale-180928-ddgrammaire-09.eaf,FALSE,va
1,15,le vacuti,Nigai_Transcription-txt-mkt,Phrases,118.502,120.192,vamale-180928-ddgrammaire-09.eaf,FALSE,va
1,16,i mwa,Nigai_Transcription-txt-mkt,Phrases,126.292,127.372,vamale-180928-ddgrammaire-09.eaf,FALSE,va
1,17,ma li nyain,Nigai_Transcription-txt-mkt,Phrases,133.407,134.697,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,14,<t'as déjà noté> ma li nyain <là>,Jean_Transcription-txt-mkt,Phrases,139.177,140.587,vamale-180928-ddgrammaire-09.eaf,TRUE,en
3,15,kavi kavi,Jean_Transcription-txt-mkt,Phrases,142.837,144.067,vamale-180928-ddgrammaire-09.eaf,TRUE,va
1,18,dui ma li nyain le vacuti i mwa,Nigai_Transcription-txt-mkt,Phrases,144.617,147.347,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,16,kavi naen e maaia ko i vaayanle,Jean_Transcription-txt-mkt,Phrases,147.977,150.717,vamale-180928-ddgrammaire-09.eaf,TRUE,va
1,19,kavi naen,Nigai_Transcription-txt-mkt,Phrases,151.362,152.582,vamale-180928-ddgrammaire-09.eaf,FALSE,va
1,20,hê,Nigai_Transcription-txt-mkt,Phrases,154.527,155.107,vamale-180928-ddgrammaire-09.eaf,FALSE,va
3,17,<tu dis lui il a honte de son travail à lui>,Jean_Transcription-txt-mkt,Phrases,159.672,161.812,vamale-180928-ddgrammaire-09.eaf,TRUE,fr
3,18,e maaya ko i vaayanea,Jean_Transcription-txt-mkt,Phrases,164.027,165.757,vamale-180928-ddgrammaire-09.eaf,TRUE,va
1,21,mm,Nigai_Transcription-txt-mkt,Phrases,165.637,166.527,vamale-180928-ddgrammaire-09.eaf,FALSE,va
1,22,e maaia ko li vaa'yahnea,Nigai_Transcription-txt-mkt,Phrases,169.177,171.097,vamale-180928-ddgrammaire-09.eaf,FALSE,va
